EAR,MAR,TIME
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28143630765555405,0.012696813301379034,15:52:32.506036
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28143630765555405,0.012696813301379034,15:52:32.506036
0.27710602135310997,0.016120647005479025,15:52:32.855562
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28143630765555405,0.012696813301379034,15:52:32.506036
0.27710602135310997,0.016120647005479025,15:52:32.855562
0.2805968764314749,0.015382795043203983,15:52:33.200263
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28143630765555405,0.012696813301379034,15:52:32.506036
0.27710602135310997,0.016120647005479025,15:52:32.855562
0.2805968764314749,0.015382795043203983,15:52:33.200263
0.19936943959143516,0.016933281454173076,15:52:33.520688
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28143630765555405,0.012696813301379034,15:52:32.506036
0.27710602135310997,0.016120647005479025,15:52:32.855562
0.2805968764314749,0.015382795043203983,15:52:33.200263
0.19936943959143516,0.016933281454173076,15:52:33.520688
0.2088593906476255,0.016184240016386277,15:52:33.874899
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28143630765555405,0.012696813301379034,15:52:32.506036
0.27710602135310997,0.016120647005479025,15:52:32.855562
0.2805968764314749,0.015382795043203983,15:52:33.200263
0.19936943959143516,0.016933281454173076,15:52:33.520688
0.2088593906476255,0.016184240016386277,15:52:33.874899
0.18519879813381473,0.01693548387096774,15:52:34.221617
0.28608294096219283,0.016184240016386277,15:52:23.577788
0.21475405483291993,0.014752116215370962,15:52:23.928697
0.25090010231513166,0.013921209164422039,15:52:24.336609
0.25587604203415887,0.014409824023774448,15:52:24.660604
0.2447767106289782,0.015672870826501723,15:52:25.008252
0.21424156476740644,0.014278521075648106,15:52:25.462221
0.2267314297602784,0.011013514653865906,15:52:25.844588
0.23970275230371854,0.015444628576635144,15:52:26.185690
0.22482944993374737,0.013490364132715224,15:52:26.531802
0.2476181547179001,0.012498474400433692,15:52:26.876180
0.24284451325901335,0.013279629050460798,15:52:27.235508
0.23337885292108473,0.016459762602275187,15:52:27.599714
0.2210082994846551,0.015871016626723793,15:52:27.914115
0.2686327107499809,0.014514241246434065,15:52:28.278602
0.259476808075123,0.014060783700487902,15:52:28.616935
0.280483426415701,0.015382795043203983,15:52:28.964809
0.3315431992476311,0.015077465795387601,15:52:29.328323
0.3156508778717081,0.014349591238773052,15:52:29.682289
0.298252057070621,0.01666456745805998,15:52:30.026179
0.2864040697699381,0.015617376188860606,15:52:30.384606
0.3010925887782699,0.015077465795387601,15:52:30.737640
0.2864040697699381,0.01484375,15:52:31.104819
0.2836724655348691,0.01825166912073236,15:52:31.454755
0.28629110133475955,0.014897453302220979,15:52:31.792636
0.29539425164572974,0.016126934718260072,15:52:32.145775
0.28143630765555405,0.012696813301379034,15:52:32.506036
0.27710602135310997,0.016120647005479025,15:52:32.855562
0.2805968764314749,0.015382795043203983,15:52:33.200263
0.19936943959143516,0.016933281454173076,15:52:33.520688
0.2088593906476255,0.016184240016386277,15:52:33.874899
0.18519879813381473,0.01693548387096774,15:52:34.221617
0.299874469472289,0.016459762602275187,15:52:34.573151
